Index,FFT_Real,FFT_Imag,DFT_Real,DFT_Imag
554,-16.348549,-151.802536,-16.331263,-151.791504
555,-16.466957,-151.196381,-16.459667,-151.169403
556,-16.579834,-150.581390,-16.575090,-150.606277
557,-16.705517,-149.968323,-16.691380,-149.957138
558,-16.834017,-149.356659,-16.786240,-149.376038
559,-16.963230,-148.750641,-16.957718,-148.743774
560,-17.088806,-148.150620,-17.071907,-148.152695
561,-17.209764,-147.544800,-17.213709,-147.543991
562,-17.333786,-146.939743,-17.338894,-146.938919
563,-17.460613,-146.325760,-17.435411,-146.350296
564,-17.589912,-145.720383,-17.586357,-145.715149
565,-17.723253,-145.114777,-17.720863,-145.115067
566,-17.841379,-144.510788,-17.842617,-144.504929
567,-17.971571,-143.902054,-17.986879,-143.879028
568,-18.098228,-143.268753,-18.080959,-143.258057
569,-18.255018,-142.686371,-18.252604,-142.679749
570,-18.356825,-142.060120,-18.331438,-142.019989
571,-18.524603,-141.450562,-18.515207,-141.447540
572,-18.656153,-140.848328,-18.803862,-140.914841
573,-18.793404,-140.248627,-18.793293,-140.249634
574,-18.923668,-139.635284,-18.976761,-139.685959
575,-19.061516,-139.021042,-19.057350,-139.025482
576,-19.206038,-138.408142,-19.197952,-138.413589
577,-19.347534,-137.799942,-19.365210,-137.810608
578,-19.490541,-137.189468,-19.491428,-137.178192
579,-19.630665,-136.576889,-19.663675,-136.501633
580,-19.774799,-135.962967,-19.773809,-135.966064
581,-19.922338,-135.346313,-19.879049,-135.312637
582,-20.071587,-134.736343,-20.082279,-134.869614
583,-20.221439,-134.122437,-20.218748,-134.117661
584,-20.369326,-133.502777,-20.352549,-133.585220
585,-20.519629,-132.883286,-20.511433,-132.871841
586,-20.665358,-132.260834,-20.662458,-132.259125
587,-20.836681,-131.659698,-20.813660,-131.657349
588,-20.969631,-131.028687,-20.971846,-131.027878
589,-21.136528,-130.413193,-21.163353,-130.425064
590,-21.292526,-129.792374,-21.292463,-129.793610
591,-21.453777,-129.166077,-21.460083,-129.158798
592,-21.612816,-128.538071,-21.606209,-128.523331
593,-21.770121,-127.915428,-21.766472,-127.911636
594,-21.934383,-127.291779,-21.933357,-127.285110
595,-22.100327,-126.661888,-22.089600,-126.627075
596,-22.270067,-126.031509,-22.265368,-126.004288
597,-22.437124,-125.402718,-22.457911,-125.397896
598,-22.603519,-124.771332,-22.602232,-124.779556
599,-22.774895,-124.141502,-22.772253,-124.120811
600,-22.945711,-123.502052,-22.943188,-123.497459
601,-23.119917,-122.868294,-23.141531,-122.868904
602,-23.301826,-122.226753,-23.307020,-122.230156
603,-23.463070,-121.597679,-23.241726,-121.768539
604,-23.659410,-120.942368,-23.660307,-120.945000
605,-23.823448,-120.309402,-23.797636,-120.314880
606,-24.013815,-119.658508,-24.014027,-119.668953
607,-24.193996,-119.013741,-24.190338,-119.008980
608,-24.381876,-118.359451,-24.380285,-118.368858
609,-24.568352,-117.709938,-24.566772,-117.711502
610,-24.759537,-117.061966,-24.758511,-117.056313
611,-24.948919,-116.404434,-24.943560,-116.397789
612,-25.141472,-115.745773,-25.160360,-115.713852
613,-25.335960,-115.083694,-25.329165,-115.066582
614,-25.531799,-114.422173,-25.519146,-114.410988
615,-25.736275,-113.757698,-25.861116,-113.703377
616,-25.932138,-113.094177,-25.929531,-113.101898
617,-26.134935,-112.416527,-26.138615,-112.421883
618,-26.342323,-111.745407,-26.343201,-111.760490
619,-26.552586,-111.071030,-26.521769,-111.069626
620,-26.763048,-110.396919,-26.763596,-110.398872
621,-26.972309,-109.716148,-26.969597,-109.719315
622,-27.183346,-109.031494,-27.179529,-109.023689
623,-27.400293,-108.342339,-27.398170,-108.339661
624,-27.621912,-107.652267,-27.629543,-107.639931
625,-27.843908,-106.960052,-27.855997,-106.939522
626,-28.067547,-106.264740,-28.057692,-106.253265
627,-28.287506,-105.566612,-28.277597,-105.552948
628,-28.521975,-104.864601,-28.519661,-104.863373
629,-28.746302,-104.157516,-28.716068,-104.122566
630,-28.982126,-103.449394,-28.960297,-103.449425
631,-29.222149,-102.735016,-29.221279,-102.727760
632,-29.457451,-102.017464,-29.454620,-102.014992
633,-29.698513,-101.294167,-29.687542,-101.268974
634,-29.942633,-100.568405,-29.936405,-100.569023
635,-30.191093,-99.840439,-30.199232,-99.822388
636,-30.442503,-99.106911,-30.445234,-99.099609
637,-30.694880,-98.370834,-30.698586,-98.339622
638,-30.948589,-97.628395,-30.940992,-97.615082
639,-31.206831,-96.879814,-31.200191,-96.856438
640,-31.472103,-96.130272,-31.468616,-96.128700
641,-31.738667,-95.374542,-31.715000,-95.363388
642,-32.005585,-94.615654,-31.996910,-94.609062
643,-32.277195,-93.851219,-32.239109,-93.905663
644,-32.545883,-93.076157,-32.546143,-93.081223
645,-32.826801,-92.299042,-32.851414,-92.384491
646,-33.110924,-91.514923,-33.106789,-91.514008
647,-33.400002,-90.730759,-33.392387,-90.728905
648,-33.687428,-89.941750,-33.683334,-89.939514
649,-33.979958,-89.144547,-34.003551,-89.164963
650,-34.276127,-88.341805,-34.309769,-88.346703
651,-34.579971,-87.531876,-34.579514,-87.530968
652,-34.882347,-86.716187,-34.882656,-86.714157
653,-35.191437,-85.894768,-35.201099,-85.897476
654,-35.505016,-85.065285,-35.511230,-85.049454
655,-35.821278,-84.234390,-35.819252,-84.237839
656,-36.144699,-83.384567,-36.186024,-83.409004
657,-36.473633,-82.544655,-36.059052,-82.889061
658,-36.799980,-81.689903,-36.814487,-81.686859
659,-37.131474,-80.829948,-37.121147,-80.839386
660,-37.470787,-79.953896,-37.384548,-79.893860
661,-37.816784,-79.073074,-37.820190,-79.082405
662,-38.168472,-78.189331,-38.159286,-78.172676
663,-38.520260,-77.294281,-38.513798,-77.304245
664,-38.867386,-76.384995,-38.626431,-76.305695
665,-39.244492,-75.486313,-39.245197,-75.482567
666,-39.610413,-74.561760,-39.582752,-74.558647
667,-39.987991,-73.634933,-39.973419,-73.617668
668,-40.368633,-72.701736,-40.352531,-72.690834
669,-40.752525,-71.758278,-40.746792,-71.788551
670,-41.143414,-70.801674,-41.131142,-70.795509
671,-41.540512,-69.833519,-41.552708,-69.801056
672,-41.949520,-68.853210,-41.955112,-68.842117
673,-42.363804,-67.865257,-42.346001,-67.853027
674,-42.781105,-66.858070,-42.767151,-66.861694
675,-43.197163,-65.892380,-43.168644,-65.878510
676,-43.623318,-64.854675,-43.620796,-64.852638
677,-44.060749,-63.816689,-44.025345,-63.803917
678,-44.506275,-62.774406,-44.486519,-62.755531
679,-44.956291,-61.723366,-44.967545,-61.729824
680,-45.410599,-60.660427,-45.394012,-60.677586
681,-45.869717,-59.579487,-45.936642,-59.686451
682,-46.342461,-58.482487,-46.343376,-58.478882
683,-46.830444,-57.368904,-46.821388,-57.382252
684,-47.334129,-56.248489,-47.334923,-56.248692
685,-47.840466,-55.124962,-47.841415,-55.063976
686,-48.350182,-53.988640,-48.344406,-53.980675
687,-48.855305,-52.834156,-48.873608,-52.843727
688,-49.371487,-51.652836,-49.372379,-51.648609
689,-49.899433,-50.454712,-49.894588,-50.460911
690,-50.442135,-49.239891,-50.404583,-49.210640
691,-50.997364,-48.010483,-50.979919,-48.008961
692,-51.561562,-46.769390,-51.545921,-46.755135
693,-52.133778,-45.507713,-52.114494,-45.496361
694,-52.714733,-44.226311,-52.709835,-44.202431
695,-53.310196,-42.924690,-53.300156,-42.917824
696,-53.916229,-41.604584,-53.895702,-41.580200
697,-54.535912,-40.265083,-54.621876,-40.272278
698,-55.164879,-38.907024,-55.168793,-38.878246
699,-55.805035,-37.525856,-55.939835,-37.582062
700,-56.460087,-36.121323,-56.456367,-36.113815
701,-57.127037,-34.695957,-57.083168,-34.675510
702,-57.807133,-33.247429,-57.785061,-33.248352
703,-58.507820,-31.773289,-58.494530,-31.747438
704,-59.214218,-30.279377,-59.192486,-30.260305
705,-59.938969,-28.755610,-59.929619,-28.730608
706,-60.672462,-27.205692,-60.673100,-27.207134
707,-61.430256,-25.628561,-61.436161,-25.594687
708,-62.202316,-24.019220,-62.231640,-23.980938
709,-62.989258,-22.385674,-62.989994,-22.395544
710,-63.795914,-20.720766,-63.769657,-20.673691
711,-64.614235,-19.023911,-64.617645,-19.047564
712,-65.457855,-17.299894,-65.466919,-17.297825
713,-66.320869,-15.529718,-66.493210,-15.526621
714,-67.193596,-13.741932,-67.187622,-13.749127
715,-68.089409,-11.902435,-68.084541,-11.905811
716,-69.021111,-10.030698,-69.006660,-10.027442
717,-69.961777,-8.120394,-69.950630,-8.113418
718,-70.926979,-6.174107,-70.909470,-6.151647
719,-71.918648,-4.182974,-71.914154,-4.171099
720,-72.931465,-2.149784,-72.922089,-2.160017
721,-73.971542,-0.071397,-73.981346,-0.055693
722,-75.038116,2.054550,-75.033195,2.093641
723,-76.130043,4.226230,-76.102943,4.236653
724,-77.251404,6.450523,-77.245354,6.471194
725,-78.403664,8.726505,-78.409439,8.751869
726,-79.584961,11.056489,-79.607101,11.052725
727,-80.800278,13.444645,-80.826042,13.456316
728,-82.047470,15.889690,-82.025993,15.923014
729,-83.326553,18.396517,-83.330971,18.437670
730,-84.644058,20.970329,-84.811890,21.064573
731,-86.004028,23.608938,-85.975395,23.640682
732,-87.400375,26.320366,-87.372948,26.364119
733,-88.836403,29.097000,-88.821922,29.135212
734,-90.310318,31.954849,-90.331154,31.919868
735,-91.834473,34.888340,-91.830147,34.886761
736,-93.407944,37.912643,-93.361031,37.883728
737,-95.033730,41.023525,-95.065681,41.023457
738,-96.688026,44.231586,-96.692490,44.217365
739,-98.435852,47.520493,-98.451111,47.513039
740,-100.206993,50.929451,-100.200127,50.923618
741,-102.050552,54.424019,-102.028488,54.471802
742,-103.955200,58.042397,-103.943527,58.086895
743,-105.923332,61.770794,-105.856300,61.855873
744,-107.969849,65.636070,-107.979210,65.648727
745,-110.079666,69.627579,-110.071259,69.638283
746,-112.273933,73.752823,-112.216850,73.774841
747,-114.546349,78.023666,-114.552322,78.055023
748,-116.904152,82.447701,-116.891449,82.474022
749,-119.356331,87.038887,-119.352158,87.046074
750,-121.901009,91.800674,-121.894539,91.830315
751,-124.549957,96.743439,-124.560738,96.807739
752,-127.307617,101.883675,-127.282066,101.915428
753,-130.180649,107.224823,-130.171112,107.237724
754,-133.179337,112.793724,-133.153107,112.827385
755,-136.303665,118.594528,-136.158203,118.551460
756,-139.573654,124.640862,-139.536621,124.691681
757,-142.987381,130.961945,-142.937347,131.001617
758,-146.563644,137.558975,-146.519638,137.619202
759,-150.317459,144.472244,-150.268616,144.531265
760,-154.237183,151.722153,-154.197998,151.781555
761,-158.383224,159.314301,-158.348572,159.378922
762,-162.725891,167.271637,-162.693420,167.213531
763,-167.302368,175.672668,-167.295273,175.649017
764,-172.118286,184.503723,-172.368500,184.550476
765,-177.216095,193.820663,-177.235718,193.805634
766,-182.620453,203.672668,-182.610687,203.650436
767,-188.315079,214.084366,-188.217316,214.106079
768,-194.373932,225.131378,-194.388260,225.130463
769,-200.811340,236.859146,-200.831650,236.883530
770,-207.675461,249.334656,-207.649246,249.329926
771,-214.996567,262.643005,-215.013626,262.686462
772,-222.829163,276.862732,-222.806641,276.885132
773,-231.226486,292.105164,-231.207932,292.132172
774,-240.256927,308.470764,-240.241653,308.507629
775,-249.990082,326.095795,-250.011444,326.083923
776,-260.511810,345.136108,-260.469482,345.149506
777,-271.924805,365.766846,-271.656250,366.231384
778,-284.342560,388.203766,-284.309937,388.265778
779,-297.906586,412.692810,-297.838867,412.756226
780,-312.783569,439.533447,-312.717529,439.599487
781,-329.174713,469.084412,-329.103973,469.171173
782,-347.321655,501.782745,-347.263092,501.885712
783,-367.523163,538.162476,-367.475128,538.284607
784,-390.146637,578.885925,-390.082581,579.028748
785,-415.661377,624.788025,-415.561554,624.927856
786,-444.657135,676.922180,-444.543915,677.069275
787,-477.897522,736.660645,-477.868408,736.769348
788,-516.386658,805.809326,-516.253296,805.986389
789,-561.475464,886.779053,-561.510559,886.721436
790,-615.016113,982.906555,-615.050720,982.847778
791,-679.644348,1098.894409,-679.621155,1098.905029
792,-759.196350,1241.625977,-759.287170,1241.549438
793,-859.514648,1421.564697,-859.529541,1421.541260
794,-989.945801,1655.465088,-989.940308,1655.457275
795,-1166.450684,1971.919800,-1166.438843,1971.920288
796,-1418.673096,2424.058350,-1418.624268,2424.094238
797,-1808.644043,3123.033936,-1808.683228,3123.051270
798,-2491.601318,4347.023926,-2491.498291,4347.154785
799,-3996.396240,7043.690918,-3996.225586,7044.029785
800,-10047.246094,17886.566406,-10046.907227,17888.064453
801,19708.082031,-35432.789062,19705.750000,-35433.218750
802,4985.344238,-9050.475586,4984.829102,-9051.054688
803,2857.027832,-5236.502441,2856.294678,-5237.616211
804,2003.924927,-3707.622314,2003.766357,-3707.917236
805,1544.136230,-2883.546631,1543.961670,-2883.817627
806,1256.617798,-2368.163574,1256.521484,-2368.540283
807,1059.826416,-2015.362061,1059.677368,-2015.591797
808,916.673523,-1758.671265,916.452515,-1758.918213
809,807.860840,-1563.510864,807.740662,-1563.714478
810,722.348267,-1410.112061,722.241821,-1410.295776
811,653.379700,-1286.357300,653.263306,-1286.523315
812,596.575867,-1184.404297,596.486267,-1184.585693
813,548.978271,-1098.949829,548.878052,-1099.126343
814,508.523499,-1026.285645,508.485931,-1026.405640
815,473.709290,-963.733521,473.598602,-963.875061
816,443.430878,-909.312134,443.317841,-909.452026
817,416.859619,-861.539612,416.876801,-861.512573
818,393.353302,-819.255371,393.346954,-819.220337
819,372.417603,-781.569031,372.437103,-781.553101
820,353.639221,-747.755005,354.245148,-748.022217
821,336.711395,-717.258789,336.725403,-717.267212
822,321.368347,-689.598755,321.371124,-689.606934
823,307.397644,-664.401672,307.432068,-664.408142
824,294.623352,-641.354675,294.646667,-641.329102
825,282.901550,-620.187195,282.653046,-620.356201
826,272.105103,-600.678101,272.033386,-600.672363
827,262.126221,-582.634888,262.134155,-582.642212
828,252.877762,-565.902283,252.863541,-565.924927
829,244.286331,-550.339722,244.274551,-550.359436
830,236.274460,-535.825562,236.250854,-535.848328
831,228.792862,-522.260986,228.818054,-522.344971
832,221.783310,-509.551056,221.785934,-509.617157
833,215.215210,-497.616516,215.154831,-497.684540
834,209.038239,-486.391663,209.007248,-486.454376
835,203.220154,-475.809509,203.194138,-475.841797
836,197.733002,-465.819489,197.714157,-465.861938
837,192.544617,-456.366791,192.524994,-456.400299
838,187.636795,-447.412445,187.603668,-447.479004
839,182.986313,-438.921844,182.970810,-438.968872
840,178.571381,-430.854248,178.535645,-430.932831
841,174.372437,-423.182343,174.355377,-423.234680
842,170.375702,-415.868561,170.346954,-415.918793
843,166.582291,-408.890686,166.547424,-408.944977
844,162.937347,-402.230560,162.893021,-402.290924
845,159.476395,-395.863129,159.497604,-395.877960
846,156.164474,-389.774628,156.169800,-389.754944
847,152.986969,-383.946259,153.000580,-383.925293
848,149.958862,-378.350250,149.983521,-378.396851
849,147.043030,-372.983948,147.041046,-372.979126
850,144.251007,-367.826050,144.244278,-367.791199
851,141.569077,-362.868164,141.568588,-362.862732
852,138.993271,-358.095551,138.999741,-358.087372
853,136.515213,-353.502319,136.373108,-352.845612
854,134.126419,-349.077179,134.135727,-349.078979
855,131.827911,-344.809875,131.788559,-344.810425
856,129.612976,-340.691681,129.596405,-340.744415
857,127.478058,-336.711090,127.528748,-336.762482
858,125.418816,-332.867249,125.393562,-332.845978
859,123.422508,-329.144470,123.373726,-329.171936
860,121.497543,-325.551819,121.488213,-325.572876
861,119.636597,-322.068085,119.600273,-322.087036
862,117.836166,-318.695221,117.764565,-318.999603
863,116.093513,-315.427887,116.105721,-315.437408
864,114.406860,-312.255554,114.388885,-312.287689
865,112.773125,-309.181519,112.759659,-309.214355
866,111.185280,-306.195709,111.207085,-306.267792
867,109.650475,-303.292725,109.639450,-303.328613
868,108.157684,-300.475677,108.121284,-300.491852
869,106.710266,-297.732788,106.666855,-297.784149
870,105.306717,-295.069641,105.283440,-295.095551
871,103.931076,-292.474091,103.904144,-292.511505
872,102.610748,-289.959900,102.623802,-289.942169
873,101.319145,-287.492645,101.338188,-287.475769
874,100.058342,-285.106293,100.061134,-285.113586
875,98.835495,-282.762573,98.784851,-282.757202
876,97.647530,-280.497406,98.204353,-280.782166
877,96.484894,-278.281860,96.484383,-278.280823
878,95.360443,-276.117737,95.380539,-276.110504
879,94.260498,-274.008209,94.260574,-274.011688
880,93.191566,-271.939331,93.091522,-271.885742
881,92.146156,-269.924561,92.083405,-269.909607
882,91.123772,-267.953125,91.114212,-267.954498
883,90.130463,-266.032837,90.137810,-266.105469
884,89.154892,-264.152222,89.150230,-264.142395
885,88.212486,-262.312195,88.205978,-262.319855
886,87.284637,-260.522095,87.295326,-260.550171
887,86.385544,-258.753510,86.387909,-258.803711
888,85.496414,-257.024872,85.496201,-256.969604
889,84.634056,-255.346634,84.648178,-255.368683
890,83.784866,-253.693405,83.808418,-253.737930
891,82.961937,-252.075226,82.967628,-252.076462
892,82.153183,-250.487747,82.160805,-250.492767
893,81.363319,-248.935898,81.393768,-248.930328
894,80.588867,-247.416397,80.572998,-247.430603
895,79.831383,-245.921402,79.840012,-245.954498
896,79.091652,-244.458145,79.085457,-244.473587
897,78.366539,-243.019989,78.381935,-243.035263
898,77.655968,-241.610153,77.637718,-241.614410
899,76.957062,-240.229340,76.960083,-240.283951
900,76.274872,-238.871216,76.263245,-238.849518
901,75.605835,-237.538147,75.614113,-237.539856
902,74.950668,-236.228287,74.946846,-236.248871
903,74.311584,-234.944550,74.295067,-234.938568
904,73.677811,-233.681305,73.635895,-233.702438
905,73.067139,-232.435043,73.052757,-232.428909
906,72.448433,-231.217804,72.424644,-231.200653
907,71.868660,-230.019287,71.849083,-230.062897
908,71.277657,-228.832428,71.310883,-228.837662
909,70.699524,-227.672379,70.651421,-227.757599
910,70.132355,-226.537994,70.184242,-226.546356
911,69.582550,-225.419128,69.561401,-225.414352
912,69.047668,-224.314697,69.058449,-224.335526
913,68.518295,-223.221054,68.339828,-223.097794
914,67.991997,-222.143707,67.955589,-222.258713
915,67.466034,-221.085770,67.460236,-221.099442
916,66.946609,-220.055786,66.923203,-220.060883
917,66.445755,-219.044601,66.454636,-219.067383
918,65.961739,-218.054245,65.909378,-218.012192
919,65.491638,-217.067383,65.548347,-217.078140
920,65.023071,-216.089981,65.006668,-216.125977
921,64.561462,-215.123596,64.378654,-215.142014
